name,num_films
Ralph Arlyck,1
Masayuki Ochiai,4
Michael Patrick King,2
Bryan Bertino,3
Linda Brachman,1
Chris Bell,3
Jonathan Levine,6
Mark Atkins,13
John Stevenson,1
James Baxter,2
Rob VanAlkemade,1
Kazuo Hara,2
Kouichi Ohmiya,1
Tokuji Yosuoka,1
Glauber Rocha,4
Koen Mortier,1
Marc Engels,1
Peter Schønau Fog,1
Jean Herman,2
Ann Hui,5
Béla Csomor,1
Steve Conrad,1
Daniele Luchetti,5
Michael Benveniste,1
Howard Ziehm,1
Michael Shapiro,1
Chris Waitt,1
Raymond Yip Wai-Man,4
Joel David Moore,2
Deborah Kampmeier,1
Yôichi Sai,4
Q. Allan Brocka,3
Chris Eigeman,1
James Hegedus,1
Martin Gero,1
Sarah Gavron,2
Richard Berge,1
Bonni Cohen,3
Barnaby Thompson,2
Rémi Bergman,1
Peter Avanzino,2
Dennis Muren,1
Mark Thomas McGee,1
Jack Woods,1
Peter Gilbert,1
Yudai Yamaguchi,3
David Cross,2
Lance Bangs,17
Yves Boisset,9
Brian Pimental,1
Peter Tolan,1
Yung Chang,5
Justin McCarthy,1
William Maher,1
Christian Faure,2
Ariel Sctrick,1
Zazie Carcedo,1
Tahmineh Milani,1
Jay Lee,2
Marina Zenovich,5
Xan Cassavetes,2
Phyllida Lloyd,2
JP Siili,7
Dany Boon,4
Nicolas Guy,1
Scott Prendergast,1
Stefan Krohmer,1
Petra Misovic,1
Pete Riski,1
Wolfgang Murnberger,5
Francisco Vargas,1
Tony Krantz,3
Alan Ball,1
Reshef Levy,2
Eric Brevig,2
Noboru Iguchi,7
Céline Sciamma,3
Nicolas Klotz,2
Andrew Black,1
Steven Sawalich,1
Kirk De Micco,2
Thom Wells,1
Martin Wood,1
Tom Clegg,16
Ari Sandel,3
Michèle Ohayon,2
Jeff Nichols,5
Paul Soter,2
Allen Baron,1
Carole Brody Sheppard,1
Ric Roman Waugh,4
Chris Carter,1
Cheryl Marion,2
Benjamin Johnson,1
Jim Kammerud,3
Jim Mickle,4
Li Yu,3
Marc Schölermann,1
Yoshimitsu Morita,2
Rodrigo Plá,3
Frank Urson,2
Vladimir Bortko,7
Christopher N. Rowley,2
Courtney Hunt,2
Yasuhiro Aoki,1
Hiroshi Morioka,1
Jong-Sik Nam,2
Toshiyuki Kubooka,4
Futoshi Higashide,1
Shoujirou Nishimi,2
Julia Kwan,1
John H. Lee,3
Shin Yeong-woon,1
Sebastian Schipper,4
Tom Shankland,3
Brad Furman,4
Cecilia Miniucchi,1
Tenney Fairchild,2
Gabylu Lara,1
Juraj Jakubisko,2
Carlos Brooks,2
Dave Filoni,1
José Luis Guerin,5
Simon Hunter,1
Chookiat Sakveerakul,1
Ari Folman,3
Vincent Gingras-Liberali,3
Félix Larivière-Charron,4
Vincent Aird,1
Fred Durst,2
Víctor García,4
Betsy Magruder,1
Stanislas Reydellet,1
Jeffrey Nachmanoff,1
Deb Hagan,1
Tia Lessin,2
Carl Deal,2
Diane English,1
Tom Kuntz,1
Mike Maguire,1
David Crank,1
Guillermo Arriaga,2
Jason Todd Ipson,2
Chris Eska,2
Scott Z. Burns,1
S. Sylvan Simon,12
Leigh Scott,6
Daniel Sánchez Arévalo,4
Jody Hill,2
Jaime Marques,1
Joe Menendez,5
Jacob Thuesen,2
Matías Bize,1
Craig E. Serling,1
Gualtiero Jacopetti,4
Darren Grodsky,2
Danny Jacobs,2
Kôzô Tashiro,2
Paolo Mazzucato,1
José Alvarenga Jr.,2
Frank Sudol,1
Sergio Rezende,1
Konstantin Lopushanskiy,5
Robert B. Weide,4
Howard Smith,2
Pascal Laugier,3
Masanori Kakei,1
Jorge Fernando,1
Trygve Allister Diesen,1
Saam Farahmand,1
Rigoberto Castañeda,1
Saul Dibb,2
James Collins,2
Michael Roesch,1
Peter Scheerer,1
Hiroyuki Imaishi,3
Saverio Sammali,1
Antonio Tarolla,1
Monica Sallustio,2
Peter J. Hampton,1
Andrew O'Connor,1
H.H. Barter,1
Stuart Paton,1
Tricia Regan,1
Gianfranco Parolini,8
Charlie Kaufman,2
Marc Abraham,2
Daniel Cohen,2
Yûgorô Imai,6
Rodney McDonald,2
Tony Martin,1
Michael Henger,1
Kari Juusonen,2
John Erick Dowdle,5
Shinji Sômai,2
Theo Avgerinos,1
Buichi Saito,1
J. Michael Straczynski,1
Sara Barnes,1
Chukiat Sakveerakul,1
Marc Rosenbush,1
Leslie Arliss,2
Todd Komarnicki,1
Hideshi Hino,1
Prashant Vichare,1
Manoj N. Bhoyar,1
Wahid Shaikh,1
Madonna,2
Ralph Thomas,14
Yoshihiro Nishimura,3
Veljko Bulajić,4
Mabrouk El Mechri,2
Masayoshi Nishikawa,1
Maja Classen,1
John Howley,1
Moacyr Góes,1
Daniel Fridell,2
Juha Wuolijoki,3
Matthew Diamond,2
Julian Parry,1
David Hackl,3
Rupert Harvey,1
Sean Anders,4
Susan Montford,1
Wayne Coyne,1
George Salisbury,1
Eric Nazarian,1
Matthias Glasner,1
F. Richard Jones,4
Toby Wilkins,2
Carla Marie Rugg,1
Matthew Ogens,2
Jim VanBebber,2
Lars Becker,1
Ian Gracie,5
Michael Bell,2
Ed Cotton,1
Shannan Burkley,1
Randy Vellacott,1
Chris Williams,3
Byron Howard,4
Olivier Megaton,6
Rod McLean,3
Doru Clita,1
Anthony Leondis,4
Steve McQueen,3
Charlotte Rouleau,2
Guy Pigeon,1
Steve Wang,4
Screaming Mad George,1
Baillie Walsh,2
Tom Brewster,3
Mark Hopkins,1
Alex Oakley,2
Jacques Terblanche,2
Marci Trout,1
Iosif Kheifits,2
Roscoe 'Fatty' Arbuckle,9
Pierre-André Bertrand,1
Béla Balázs,1
Sophie Fiennes,3
David Mackay,3
Aaron Rosenberg,1
Phil Donahue,1
Ellen Spiro,1
Don MacAulay,5
María Clara Notari,1
Ezra Buenrostro,1
Lizzie Cuello,1
Edward Neumeier,1
Toa Fraser,3
Yeşim Ustaoğlu,3
Phillip Badger,1
Christian M. Goldbeck,1
Marc F. Adler,1
Jason Maurer,1
Alfred Lot,1
Alex van Warmerdam,9
Masahiro Andô,1
Philippe Claudel,3
Julien Zidi,1
Romain Scavazza,1
Lodewijk Crijns,2
J.P. Howell,1
Sandor Stern,1
Vladan Nikolić,2
Edward H. Griffith,4
Thomas Atkins,3
Yevgeni Sherstobitov,1
Brendan Walsh,1
Millard K. Wilson,1
Anthony Veiller,1
Pascal Bonitzer,4
Wang Quan'an,1
Aaron Haye,4
Alan Spencer,1
Jacques Sarasin,1
Ralf Schreck,1
David Michael Latt,2
C. Thomas Howell,1
Oren Jacoby,2
Zdravko Šotra,5
Irving Cummings,13
Nic Balthazar,2
Ben Rock,3
Tod Harrison Williams,1
Jens Jonsson,2
Sean McGinly,2
Clark Gregg,2
Richard Boden,1
Kenneth Glenaan,2
Kurt Kuenne,3
Marcel Varnel,2
Daran Fulham,2
Mario Ventenilla,1
John Pollard ,3
Eric Guirado,1
Jack Bernhard,2
Ruben Östlund,5
Hal Roach,8
Jean-Daniel Pollet,3
Jean Douchet,1
Nick Bicanic,1
Jason Bourque,6
Jon Knautz,4
Laurent de Bartillat,1
Bill Berry,1
Todd Wilderman,1
Steven Ford,1
Rosemarie Turko,1
David Allen,1
Neal Sundstrom,2
Robert Stevenhagen,1
Olivier Adam,1
Matt Vancil,4
Ilya Chaiken,1
Steven de Jong,1
Stuart Townsend,1
Oktay Ortabasi,1
Nacho Vigalondo,7
Abdellatif Kechiche,5
Eric Simonson,2
Susan Dynner,1
Magdalena Piekorz,2
Jasmila Zbanic,1
Patrick Tatopoulos,1
Edvins Snore,1
Jag Mundhra,1
Roland Mesa,1
Steve Zacharias,1
Benjamin Stoloff,2
Charles Crossin,1
John Glenn,1
Ronaldo Nacionales,2
Markian Saray,1
Katharina Stieffenhofer,1
Richard Duffy,1
Olly Blackburn,2
Anno Saul,3
Charles Guard,1
Thomas Guard,1
Blutch,1
Charles Burns,1
Marie Caillou,1
Pierre Di Sciullo,1
Lorenzo Mattotti,2
Richard McGuire,1
Călin Peter Netzer,3
Brian King,1
Tenny Wright,2
Jukka-Pekka Valkeapää,2
Arto Halonen,6
Howard McCain,1
Dusan Strugar,1
Michael Feifer,18
Sergio Véjar,1
Kimberley Zaharko,1
Laurie Weltz,2
James Watkins,3
Paul Sen,2
Rupert Wyatt,3
Nikos Nikolaidis,8
Małgorzata Szumowska,5
Yavuz Turgul,2
Thor Freudenthal,3
Hiroshi Saitô,1
Nadia Conners,1
Leila Conners,1
Maciej Ślesicki,2
Dennis Lee,2
Fuminori Kizaki,3
Kiyoshi Ogasawara,1
Gale Edwards,2
Per Carleson,1
Ross Katz,3
Hesham Issawi,1
Patrick Keiller,2
John Carter,1
Frederic Golchan,1
Richard Crudo,1
Pieter Verhoeff,1
Pekka Mandart,1
Cassandra Nicolaou,1
Bryan Goeres,4
Jeff Balis,1
Roel Reiné,15
Michael Keusch,5
Dan Eckman,1
Phil Whitman,1
Detlev Buck,6
Kes Bonnet,6
Serban Rotariu,4
Simeon Asenov,10
Chad Lowe,1
Sheldon Wilson,8
Iesza Jessica Jordan,1
Walter Söderlund,2
Geoffrey Smith,2
Naomi Kawase,10
Dane Cannon,1
Marcel Pagnol,9
Charlie Nguyễn,1
Lukasz Karwowski,1
Diana Ghinea,2
Bob Weinstein,1
Harvey Weinstein,1
Hiroshi Ishikawa,1
Roger Cardinal,2
Marc Allégret,5
Lee Friedlander,5
Caroline Suh,1
Vic Armstrong,3
Todd Amateau,2
Jonas Spaccarotelli,3
Scott Andrew Robertson,1
Clint Wallace,1
Peter Ustinov,3
Andy Robin,1
Gregg Kavet,1
Gregg Bishop,3
Peter Cornwell,3
Dave Edwards,1
Steve Apicella,1
Anna Boden,3
Tony Jaa,2
Niels Arden Oplev,4
Maria Håård,1
Maria Billberg,1
Daniel Chilla,2
Ray Cameron,1
Roy Huggins,1
Andrzej Celinski,1
Hanna Polak,1
Naoyuki Tomomatsu,2
Jeff Buhler,1
Eric Amadio,1
Vikram Kumar,3
Cristian Nemescu,2
Franck Mancuso,1
Nina Paley,2
David DeFalco,2
Roman Zaluski,2
Rob Schneider,2
Megan Simpson Huberman,1
Nash Edgerton,2
Scott L. Flynn,1
Sacha Gervasi,2
Stephen Roberts,5
Ed Blum,1
Mary Stuart Masterson,1
Elissa Down,1
Seth Grossman,3
Auli Mantila,2
Tomasz Konecki,2
Andrzej Saramonowicz,1
Scarlet Pimpernel,1
Frederick Stephani,1
John Shiban,1
Stefan Marc,1
W.C. Fields,1
Armand Lohikoski,4
David Lazan,3
Seki Nakamura,1
Armando Iannucci,2
Brian Goodman,2
Sydney Streeter,2
Dez Vylenz,1
Moritz Winkler,1
Donald Winkler,1
Dan Wolman,3
Sebastian T. Krawinkel,1
Carlos Fidel,1
Earl McEvoy,1
Sergio Cabrera,1
Ilya Kravchunovsky,1
Jacques Meny,1
Nacer Khemir,1
Matthiew Klinck,1
Clarence Hennecke,1
J. Frank Holliday,1
Giulio Base,3
Duncan Jones,3
Paul Marcus,4
C.B. Rubin,1
Raj Kumar Gupta,3
Maria Speth,1
Parris Patton,1
Satoshi Miki,3
Lewis D. Collins,2
Godfrey Cheshire,1
Jon Hart,1
Mathew Kaufman,1
Cary Fukunaga,3
Jerry Aronson,1
Phil Rosen,9
Derick Martini,3
Ivan Vyrypaev,3
Ruth Stadler,1
Duane Clark,1
Philip Spink,3
Oskari Pastila,2
Tudor Giurgiu,2
Jay Lowi,2
Tadeusz Chmielewski,2
Donald Hauer,1
Chris Fisher,4
Mark Linfield,3
Armand Schaefer,4
Jan Harlan,1
Roman Załuski,1
Edward Anderson,1
Phil Sims,2
Dave Foley,1
Roberto Bessi,1
Sergio Garrone,9
Danny Draven,2
Paris Leonti,2
Robert Sparr,1
Kyle Newman,3
Michael Keaton,1
Howard Alk,2
Stephen Belber,2
Sagar Patil,5
Asger Leth,2
Tom Gustafson,2
Phil Claydon,2
Jan Batory,1
Sylwester Checinski,1
Gerard Zalewski,1
Andrzej Herman,1
Emmanuel Mouret,6
Pierrick Vautier,1
Eric Lartigau,5
Phil Boutelje,1
Tom O'Horgan,1
David Elliot,1
Tomm Coker,1
Grigore Purcariu,1
Dennis Iliadis,3
Artur Więcek,1
Masayuki,4
Ben Vonzastrow,1
Bob Peterson,1
Ralph Eggleston,2
Harley Jessup,1
Lou Romano,1
Shawn Krause,1
Dave Mullins,2
Michael Venturini,1
Steve May,1
Seiji Mizushima,3
Damien Dante Wayans,1
David Hollander,1
Will Gluck,4
Philippe Lioret,3
Chandra Barot,1
David Moore,1
Jack Webb,3
Randall Rubin,1
Jon Schroder,1
Priyadarshan,15
Stephen Bradley,2
Serge Korber,3
Jacek Bromski,2
K.C. Stewart,1
Thomas Schühly,1
Renate Leiffer,1
Hal Haberman,1
Jeremy Passmore,1
Jonas Elmer,1
Isabelle Mergault,2
Siddharth Anand,4
Tommy Wirkola,5
Arild Fröhlich,3
Azazel Jacobs,3
Nick Stillwell,1
Tim Disney,1
Hiroshi Nishitani,1
Hitoshi Matsumoto,4
Clive Gordon,1
Cyrus Nowrasteh,2
Rich Sickler,1
Herbert L. Strock,5
Donald C. Klune,2
Malcolm Ingram,1
Aarne Tarkas,1
Steve Barnett,2
Robert Drew,3
Kurt Mattila,1
Matt Checkowski,1
Ricardo Muñoz Suay,2
Luis García Berlanga,6
Albert S. Rogell,4
Sacha Bennett,3
Laurie Lynd,2
Carlton J. Albright,1
Louis Feuillade,7
Eddy Moretti,1
Suroosh Alvi,1
Eric Zala,1
Yann Arthus-Bertrand,5
Hasan Karacadag,2
Sergei Dvortsevoy,1
Raquel Cepeda,1
Daniel Barnz,4
Guy Moshe,2
Özhan Eren,1
Brad Turner,4
Warwick Thornton,1
Jan Fethke,1
Per Åhlin,3
Jeff Broadstreet,1
John Edginton,2
Jamie Meltzer,2
Sabbir Khan,3
Hoite C. Caston,1
Rajiv Menon,1
Andy Orjuela,1
Mike Smith,2
Daniel DelPurgatorio,1
Marc Webb,4
João Moreira Salles,2
Jeff Sherman,1
Gregory V. Sherman,1
Constantine Nasr,2
Ivo Caprino,1
Remo Caprino,1
Irina Valencia-Campo,1
Jan Cvitkovič,2
Gerald McMorrow,1
Perry Lang,1
Marianna Palka,1
Andrew Ackland-Snow,1
Stevan Riley,4
Alan G. Parker,2
Mike Robe,4
Hans Horn,1
Hendrik Holler,1
Tony Belletier,1
Dan Eriksen,1
Giancarlo Zagni,1
Aldo Trionfo,1
Stephen Boyum,1
John Ireland,1
Edward Sampson,1
Sam Weiss,1
Alfred Landau,1
Ng See-Yuen,2
Jens Hoffmann,1
Su Friedrich,1
Eric Mandelbaum,1
Lynn Shelton,4
David McKay,1
Björne Larson,1
Jared Drake,1
Michelle Manning,1
Charles Winkler,3
Harry L. Fraser,6
Pierre Wallon,1
Dominique Bonnaud,1
John Hindman,1
Nathan Barragar,1
Carl Pierson,1
Max Linder,3
Edgar Reitz,3
Yariv Mozer,3
Marcus Dunstan,3
Nick Greenlee,1
Christian-Jaque,5
Craig Singer,4
Richard Dale,2
Neill Blomkamp,9
Paul Grinder,1
Jeremy Hollobon,4
Steve Shill,2
Borja Cobeaga,2
Susana González,1
Nuria Velasco,1
Richard Berry,3
Martin Provost,3
Sophie Barthes,2
Lee Harry,1
Wan Jen,1
Zhuang Xiang Zeng,1
Philippe Falardeau,7
Tsui Siu-Ming,1
Francesca Joseph,1
Jake Kennedy,2
Dan Zeff,1
Yoshiaki Iwasaki,2
Ariane Mnouchkine,1
Hiroshi Shimizu,6
Yasushi Sasaki,4
Takeshi Satou,1
Isao Numanami,2
Tai Ogiwara,1
Gil Cates Jr.,4
James Cotten,1
Neal Brennan,3
Krisztina Goda,3
R. W. Goodwin,1
Matt Aselton,1
Florian Schwarz,1
Nicolai Albrecht,1
Shamim Sarif,3
Zach Cregger,1
Trevor Moore,1
Chang Tso-chi,4
Jake Clennell,1
Leesong Hee-il,2
Toshio Lee,1
Wang Chien-He,1
Nicholas Jasenovec,1
Mickey Liddell,1
Hoyt Yeatman,1
Richard Sale,3
Alejandro Chomski,2
Nina Gilden Seavey,1
Stephen Higgins,1
Russell P. Marleau,1
J.P. McGowan,1
Jon Cassar,5
Jon Fauer,1
Tim Iacofano,1
Lance Hendrickson,1
Troy McCall,1
Mike P. Nelson,1
Steven Rhoden,1
Ben Trandem,1
Ralph Hemecker,3
Caroline Tambour,2
Kit Ryan,1
Adrienne McGrane,1
Peter Ettinger,1
Anthony J. Nahar,2
Riccardo Donna,1
Elia Suleiman,4
Don Hardy Jr.,2
Dana Nachman,3
George LaVoo,1
Vicente Amorim,3
Cher,1
Henry S. Kesler,2
Juan Giribaldi,1
Jon Else,1
Shane Acker,2
Joe Ksander,1
Susanna Nicchiarelli,1
Gerald Thomas,25
Ray McKinnon,1
Colbert Clark,2
Gareth Carrivick,1
Arto Koskinen,2
Fernando González Molina,5
Julie Shaw,1
Lauren Montgomery,9
Geoffrey O'Connor,1
Gonzalo Cordoba,1
Juanma Bajo Ulloa,2
Luis Gómez Valdivieso,1
Juan Antonio Bardem,5
José Luis Monter,1
Tony Mitchell,3
Grant Heslov,1
Chris Bouchard,1
Jean-Pierre Gorin,5
Groupe Dziga Vertov,4
Matt Tyrnauer,2
Hank Braxtan,2
James Cruze,4
Charles McDougall,4
Cherien Dabis,2
Peter Borck,3
Phil Lord,4
Christopher Miller,4
Jeffrey Bell,1
Robert Kenner,3
Tiziano Cortini,1
Aristomenis Tsirbas,1
Brandon Camp,1
Nate D. Slott,1
Juan Martínez Moreno,3
Henning Lohner,1
Adrián Caetano,4
Diego García,1
Oren Peli,2
Perry Moore,1
Hunter Hill,1
Mark Hartley,4
Jack Sher,2
Brillante Mendoza,6
Lance Hammer,1
Guru Dutt,2
Niranjan,1
Shyam Kapoor,1
Pierre Grunstein,1
Italo Zingarelli,2
Prabhu Deva,5
Louie Psihoyos,2
Jamin Winans,3
Wladyslaw Starewicz,5
Tarik Saleh,4
Neil Thompson,1
Paul Solet,3
Mike Disa,6
Joe Ekers,1
Michael Dougherty,3
Drew Barrymore,1
Ricky Gervais,5
Matthew Robinson,1
Nati Baratz,1
Benny Boom,3
Ruben Fleischer,3
Kevin Tancharoen,2
Brett Simon,1
Luke Ricci,1
Stewart Hendler,4
Carlos Cuarón,1
Andrew Piddington,1
Anders Østergaard,3
Peter Billingsley,2
Phil Traill,2
Adrián Biniez,1
Vsevolod Pudovkin,5
Aleksandr Faintsimmer,1
Mikhail Doller,1
Albert Gendelshtein,1
Aleksandr Ledashchev,1
V. Shtraus,1
Imtiaz Ali,5
Leon McCarthy,1
Marcel Sarmiento,4
Gadi Harel,1
Javier Rebollo,2
Philip Brandon,1
Scott Sublett,1
Morten Lindberg,1
Alexander Olch,1
Beck Underwood,1
Jeremiah Kipp,1
Zeke Dunn,1
Nicole Real,1
Glenn McQuaid,2
Devin Febbroriello,1
Peeter Simm,2
Andy Warhol,10
Ritwik Ghatak,5
Marguerite Duras,5
Rick Ernst,1
Harold French,4
Anat Baron,1
Natalie Portman,2
Randall Balsmeyer,1
Felix Van Groeningen,3
Scott Mann,2
Fei Mu,1
Eva Ebner,4
Frank Winterstein,3
Georges Lacombe,1
Fernando E. Solanas,6
Octavio Getino,1
Antonio Campos,3
Zachary Stuart-Pontier,1
Gregory Connors,1
Lev Kuleshov,2
Mark L. Bussler,1
John Borowski,3
Pilar Miró,1
Keven McAlester,2
Heddy Honigmann,3
Jon Wright,3
Peter Ramsey,2
Nabil Ayouch,4
Marco Risi,4
Feliks Falk,2
Chris Landreth,1
Christoph Lauenstein,1
Wolfgang Lauenstein,1
Kevin Greutert,4
Marcus H. Rosenmüller,8
Jeff Stilson,1
Robert D. Siegel,1
Park Kwang-hyun,2
Jeff Crook,2
Josh Crook,2
Carlo Verdone,23
Mark Gustafson,1
Dominique Delany,3
Robert Vince,15
Carlos Ávila,1
Bobby Garabedian,1
Nelson Pereira dos Santos,6
Jack Chambers,1
Boris Barnet,3
Humphrey Jennings,3
Jean-Marie Straub,9
Danièle Huillet,7
Charles Swickard,1
Sonia Anderson,2
Irving Lerner,4
Nikolaus Geyrhalter,4
Maria Arlamovsky,1
Richard Wallace,11
Chester M. Franklin,4
Peter Sohn,2
Chris Stenner,1
Arvid Uibel,1
Heidi Wittlinger,1
Lewis H. Moomaw,1
Michael Sucsy,2
Laurel Bergman,3
Peter Bodnarus,1
Jean-Philippe Duval,1
Olatunde Osunsanmi,2
Bob Misiorowski,3
Oren Moverman,4
Todd Kessler,2
Philippe Martinez,3
Issa López,2
Caroline Zelder,1
Robert Boris,3
Daniel Monzón,2
Falele Ygueravide,1
Sergio Francisco,1
Ian Fitzgibbon,3
Marty Feldman,2
Souleymane Cissé,1
Jacques Feyder,4
Kamal Amrohi,1
Roy Burdine,1
Lloyd Goldfine,1
David Soren,4
Jörn Donner,9
Ferenc Rófusz,1
Georges Schwizgebel,1
Rob Flanagan,1
Christopher Denham,2
Richard Peete,1
Alex Rivera,1
50 Cent,1
Lee Davis,2
Gitanjali Rao,1
Aleksandr Medvedkin,1
Joris Ivens,6
Marceline Loridan-Ivens,1
Hollis Frampton,1
Ken Jacobs,2
Hans-Jürgen Syberberg,2
Mario Peixoto,1
Brutus Pedreira,1
Ruy Costa,1
Joanna Romersa,2
Bill Speers,1
Shinichi Suzuki,3
Burt Medall,1
Jang Gil Kim,1
Kevin Petrilak,1
Hisashi Wada,1
Shawn Seles,1
Jorge Blanco,1
Javier Abad,1
Marcos Martínez,1
Shaun Monson,2
James Mottern,2
Tom Ford,2
Jeff King,2
Tom Hannam,2
Daniela Faggio,1
Michael Button,1
John Webster,1
Lee Isaac Chung,1
Thomas Whelan,1
Mauritz Stiller,3
Frédéric Forestier,4
Jack Smith,1
Alexander Kluge,3
Mark Donskoy,2
Suchada Sirithanawuddhi,1
Pedro Costa,6
Claude Autant-Lara,10
Jaak Kilmi,2
Norman McLaren,20
J. Searle Dawley,2
Peng-Yi Chang ,2
Jose Pozo,1
Álvaro Fernández Armero,3
Zbigniew Rybczynski,1
Rob Williams,7
Regardt van den Bergh,1
R. Balki,3
Steven Sheil,1
Hanna Sköld,2
Emily Young,1
Kim Sinclair,2
Stefan Dechant,1
Todd Cherniawsky,3
Jeffrey Wisniewski,1
Orlando Meunier,1
Taisuke Tanimura,2
Eric Oliver,1
Scott Cooper,3
Pierre Richard,2
Navzar Eranee,1
Rumaan Kidwai,1
Yevgeni Bauer,5
James Westby,2
Peter N. Alexander,1
Jean-Marc Piché,1
Ernst Laemmle,1
Jay Delaney,1
Stephen Berra,1
Frances H. Flaherty,1
Helmut Käutner,6
Rudolf Jugert,1
Wolfgang Wehrum,1
Greg Webb,1
S. Mardanin,1
M. Alili,1
K. Pavlidi,1
Noel M. Smith,4
Àlex Pastor,2
David Pastor,2
Anil Mehta,1
Klaus Lemke,2
René Montis,1
Liria Bégéja,1
Jean-Philippe Laroche,1
Ignacio Carranza,1
Pierrot De Heusch,1
Basil Wright,1
Willi Forst,1
Oksana Bychkova,4
Alexander E. Sokoloff,1
Vlad Yudin,5
David Auburn,1
Danny Lerner,7
Matthew Chapman,2
Claudia Llosa,3
Franny Armstrong,2
Samuel Dolhasca,1
Andrew Chiaramonte,1
Hunter Weeks,2
Mircea Veroiu,3
Dan Pița,3
Elizabeth Flaherty,1
Daniel Alfredson,7
Robert Culp,1
Alberto Cavallone,1
Joko Anwar,5
James DeMonaco,4
Anders Morgenthaler,3
Marwan Hamed,2
Giacomo Talamini,1
Albert Serra,3
Anne Sirois,1
Coke Sams,1
Michael W. Watkins,4
Lisandro Alonso,5
Brian Hecker,1
Christian Petzold,7
João César Monteiro,14
Akihiko Shiota,5
Antonello Grimaldi,2
Robert Fellows,1
Guillaume Ivernel,1
Arthur Qwak,1
Robert Baca,1
Philippe Muyl,3
Neil Hardwick,1
Nahid Persson Sarvestani,1
Natasha Arthy,1
Sacha Guitry,4
Ghislaine Autant-Lara,2
Thomas Langmann,2
Na Hong-jin,3
Randy Olson,1
Xavier S. Puslowski,3
Katarzyna Roslaniec,2
Vinko Möderndorfer,1
Larry Roemer,1
Sam Taylor-Johnson,3
Ben Niles,1
Oliver Hodge,1
Mark A. Lewis,1
Jukka Kärkkäinen,2
Rajkumar Hirani,4
Martin Asphaug,1
Kunal Kohli,4
Scott Stewart,4
Sebastián Silva,4
Noah Stern,1
Horatiu Malaele,1
Yuthlert Sippapak,2
Dean O'Flaherty,1
Bo Zenga,1
Paul Wilmshurst,3
Giovanni Pastrone,1
Teruo Ishii,7
Boris Acosta,1
Michael Findlay,3
Susan Buice,1
Arin Crumley,1
Kari Väänänen,2
Nikolai Müllerschön,1
Mario Camus,2
Azucena Rodríguez,1
Benito Rabal,1
Kristopher Belman,1
David M. Rosenthal,5
Ron Mason,2
Quentin Lee,3
James Tinling,2
Tomoharu Katsumata,1
Glenn Ficarra,4
John Requa,4
Terrence Martin,1
Jiang Xiao,1
Barry Primus,1
Rémi Bezançon,3
Cheryl Hines,1
Ti West,9
Anil Sharma,2
Radhika Rao,2
Vinay Sapru,2
Lee Grumett,2
Carley Lane,1
Jo Tew,1
Özer Kiziltan,2
Yunus Emre Yurtseven,1
Larry Sulkis,1
Jonas Barnes,1
Michael Manasseri,1
Chris Chan Lee,1
James Dodson,2
Rick Jacobson,1
Tatia Rosenthal,1
Justin Hardy,4
Peter Sunde,1
Sandi Tanaka,1
David Scheunemann,3
Tomm Moore,2
Nora Twomey,1
Lee Toland Krieger,4
Adam Salky,2
Roberta Federico,1
Chris Kitisakkul,2
Laura Martínez,1
Michal Soun,1
Anees Bazmee,6
Sameer Siddiqui,1
Jaffar Mahmood,1
Gary Yates,6
Patrick Alessandrin,1
Anne Pelosi,2
Carine Demongueres,2
Jelena Mirkovic,1
Christine Vincent-Genod,1
David Betances,1
Anastasia Lapsui,2
Markku Lehmuskallio,2
Mike Bonanno,1
Andy Bichlbaum,1
Kurt Engfehr,3
Daniel Flaksman,1
Lixin Fan,1
Romuald Weber,1
Aleksandr Seryj,1
Franck Vestiel,1
James Bonner,1
Billy O'Brien,4
Luis Piedrahita,1
Rodrigo Sopeña,1
Philippe Aractingi,1
Tommy Wiseau,2
Jeff Lew,1
Leif Erlsboe,1
Stéphane Aubier,2
Vincent Patar,2
Malcolm Venville,2
Daryn McLaughlan,1
Scandar Copti,1
Yaron Shani,1
Milan Konjević,1
Milan Todorović,2
Jim Field Smith,2
Daniel Barber,2
Kerry Anne Mullaney,1
Gina Kim,1
Song Hae-sung,3
Shirley Clarke,3
Kevin Hamedani,1
Tetsuro Animo,1
Teuvo Tulio,5
Chris Shadley,1
Havana Marking,1
Howie Murphy,1
Fabrizio Bava,3
Francesco Perri,1
Marco Santoro,1
Joel Bergvall,1
Simon Sandquist,2
David A. Prior,3
Paolo Cavara,4
Franco Prosperi,9
Chester Erskine,4
John Lemont,2
William Klein,6
Philipp Stölzl,4
Miguel Sapochnik,1
Anthony Quinn,1
John Burke,1
Mark Region,1
Tom Donahue,3
Paul Hasegawa-Overacker,1
Jacques Cluzaud,2
Kabir Khan,5
Kevin Heffernan,1
Vittorio Caronia,2
Jerry P. Jacobs,4
Dan Mintz,1
Javor Gardev,1
Jay Jackson,1
Lee Joon-ik,5
Adam Jay Epstein,1
Andrew Jacobson,1
Pablo Proenza,1
Sam Jaimes,2
John Hyams,3
Francis Girod,1
Helma Sanders-Brahms,2
Yoshishige Yoshida,10
Nadine Trintignant,1
Sarah Moon,1
Nia Vardalos,1
Astra Taylor,2
Minoru Ohara,1
Hippolyte Girardot,1
Serge Baudo,1
Marcelo Arroita-Jáuregui,1
Paul Harather,1
Lee Bennett Sobel,1
François Bouvier,1
Gabriel Cowan,3
Juraj Herz,3
