name,num_films
Sarah Trigger,6
David Stratton,3
Jenny McCarthy,16
Willeke van Ammelrooy,12
Els Dottermans,4
Dora van der Groen,4
Veerle van Overloop,2
Esther Vriesendorp,1
Arne Bang-Hansen,2
Thyrza Ravesteijn,1
Mil Seghers,1
Jan Decleir,25
Elsie de Brauw,4
Reinout Bussemaker,5
Marina de Graaf,1
Wimie Wilhelm,1
Fran Waller Zeper,1
Al Freema,12
Phylicia Rashād,9
Paula Kelly,8
Salli Richardson-Whitfield,15
Bernie Casey,28
Isaac Hayes,25
Ray J,3
Polly Bergen,17
Taj Mahal,7
Leon Robinson,13
Victoria Foyt,2
Viveca Lindfors,32
Jon Robin Baitz,2
Savannah Smith Boucher,5
Andre Gregory,8
Nick Gregory,3
Melissa Leo,45
Roddy McDowall,68
Martha Plimpton,28
Ron Rifkin,25
Diane Salinger,14
Brooke Smith,15
Kristoffer Tabori,3
Henry Jaglom,12
Mark Rylance,15
Patsy Kensit,17
Jeremy Kemp,17
Douglas Henshall,12
Annette Badland,13
Chris Larkin,7
Anna Massey,21
Jeff Bridges,72
Caroline Goodall,28
Scott Wolf,7
Ryan Phillippe,33
David Lascher,3
Eric Michael Cole,4
Jason Marsden,19
David Selby,24
Julio Oscar Mechoso,25
Zeljko Ivanek,26
Balthazar Getty,18
Ethan Embry,35
Jason Alexander,40
Faye Dunaway,50
Eric Lloyd,9
Rupert Everett,34
Graham Sack,2
Paul Reubens,33
Glenn Shadix,12
Nathan Davis,6
Jennifer Bassey,4
Judith Scott,9
Bruce Beatty,3
Danny Comden,6
Steven Gilborn,9
Lois De Banzie,1
Natalie Core,3
Paula Malcomson,10
Chris Farley,11
David Spade,34
Grant Heslov,13
Tim Matheson,31
Gary Busey,56
Bruce McGill,57
Christine Ebersole,19
Timothy Carhart,15
Michael Patrick Carter,2
Boyd Banks,19
David St. James,8
Skip O'Brien,1
Branden R. Morgan,3
Gypsy Spheeris,1
John Ashker,2
Jonathan Everett Lewis,1
James Noah,4
Johnny Depp,69
Courtney Chase,1
Roma Maffia,11
Peter Strauss,13
Gloria Reuben,12
Marsha Mason,17
Miguel Nájera,3
Bill Smitrovich,22
G.D. Spradlin,8
Charles Carroll,9
Jason Patric,27
Thandie Newton,28
Larry Drake,15
Eric Mabius,25
Sarah-Jane Wylde,1
Julia Roberts,48
John Malkovich,68
George Cole,16
Michael Gambon,71
Glenn Close,53
Kathy Staff,4
Bronagh Gallagher,19
Linda Bassett,16
Henry Goodman,18
Eddie Murphy,43
Allen Payne,11
Kadeem Hardison,14
Zakes Mokae,18
Joanna Cassidy,33
W. Earl Brown,24
Simbi Khali,3
Noah Emmerich,23
Timothy Hutton,43
Uma Thurman,47
Pruitt Taylor Vince,44
Anne Bobby,5
Richard Bright,21
Sam Robards,19
David Arquette,45
Adam LeFevre,27
John Carroll Lynch,38
Tom Gibis,1
Greg Dulli,2
John Scurti,5
Frank Anello,5
Camille D'Ambrose,1
Sarah Katz,1
Martin Ruben,1
Allison Levine,1
Earl R. Burt,1
Trent Nicholas Thompson,1
Nicole Ranallo,1
Joyce Lacey,1
Anne W. Erickson,1
Oliver Osterberg,1
Sterling Robson,1
Herbie Ade,2
Tammara Melloy,1
Lori J. Ness,1
Rachel Oliva,2
Tomas Settell,1
Frank Whaley,32
Howie Long,4
Vondie Curtis-Hall,19
Jack Thompson,37
Vyto Ruginis,20
Ousaun Elam,2
Shaun Toub,16
Casey Biggs,4
Joey Box,2
Richard Briers,17
Joan Collins,37
Jennifer Saunders,9
Julia Sawalha,5
Celia Imrie,33
John Sessions,23
Adrian Scarborough,17
Hetta Charnley,1
Gerard Horan,13
Brian Pettifer,9
Patrick Doyle,3
Shaun Prendergast,5
Vincent Cassel,40
Hubert Koundé,7
Saïd Taghmaoui,21
Abdel Ahmed Ghili,1
Souleymane Dicko,3
Héloïse Rauth,1
Benoît Magimel,26
Edouard Montoute,12
Marc Duret,6
Joseph Momo,2
Vincent Lindon,30
Christophe Rossignon,5
Mathieu Kassovitz,20
Philippe Nahon,31
Zinedine Soualem,24
Rywka Wajsbrot,1
Olga Abrego,1
Laurent Labasse,1
Choukri Gabteni,2
Karin Viard,29
Sadie Frost,16
Jude Law,44
Sean Pertwee,33
Fraser James,5
Marianne Faithfull,16
Ralph Ineson,22
Eamonn Walker,11
Lee Whitlock,7
Jason Isaacs,44
Melanie Hill,5
Tilly Vosburgh,11
Brian Croucher,2
Chris Constantinou,1
Clint Dyer,9
Simon Bateso,1
Polly Moore,1
Vinny Mann,1
Julian Sandell,1
Daniel Newman,12
Nick Broomfield,6
Heidi Fleiss,4
Madam Alex,1
Ivan Nagy,1
Corinne Bohrer,13
Ron Jeremy,40
Daryl Gates,3
John Cusack,78
Danny Aiello,40
Martin Landau,48
Luke Wilson,52
Owen Wilson,51
Lumi Cavazos,7
Andrew Wilson,10
Robert Musgrave,4
James Caan,77
Ned Dowd,2
Shea Fowler,1
Brian Tenenbaum,1
Jenni Tooley,2
Temple Nash,1
Ellen DeGeneres,12
Bill Pullman,60
Joan Cusack,55
Dean Stockwell,63
Joan Plowright,33
Hope Davis,36
Ellen Cleghorne,4
Christine Cattell,2
Robert Goulet,8
Ray Liotta,69
Linda Fiorentino,19
Peter Coyote,50
Duncan Fraser,12
Colleen Rennison,4
Caroline Elliott,1
Stellina Rusich,1
Adam Sandler,47
Ben Stiller,65
Julie Bowen,13
Frances Bay,26
Carl Weathers,21
Richard Kiel,18
Bob Barker,1
Allen Covert,24
Joe Flaherty,22
Lee Trevino,1
Robert Smigel,17
Dennis Dugan,13
Kevin Nealon,30
Verne Lundquist,2
Jared Van Snellenberg,1
Ken Camroux,5
Meryl Streep,66
Clint Eastwood,63
Annie Corley,12
Victor Slezak,9
Jim Haynie,17
Sarah Kathryn Schmitt,1
Christopher Kroon,1
Phyllis Lyons,3
Richard Lage,1
Michelle Benes,2
Alison Wiegert,1
Maria Schrader,8
Pierre Sanoussi-Bliss,4
Michael von Au,2
Elisabeth Trissenaar,7
Joachim Król,14
Ingo Naujoks,4
Tim Curry,54
Kevin Bishop,14
Dave Goelz,17
Frank Oz,32
Steve Whitmire,14
David Nicholls,3
Frederick Warder,3
Harry Jones,3
Jessica Hamilton,2
Christy Turlington,3
Azzedine Alaïa,1
Giorgio Armani,3
Nadja Auermann,1
Sandra Bernhard,16
Kate Betts,1
Brandi,1
Carla Bruni,3
Naomi Campbell,8
Nino Cerruti,1
Helena Christensen,3
Francesco Clemente,3
Grace Coddington,3
Rufus Crawford,4
Jaye Davidson,3
Arthur Elgort,1
Linda Evangelista,4
Gianfranco Ferré,1
John Galliano,3
Valentino Garavani,2
Jean Paul Gaultier,4
Yasmeen Ghauri,1
Lady Amanda Harlech,1
Tricia Helfer,18
Karl Lagerfeld,7
Yasmin Le Bon,1
Kimora Lee,3
Polly Mellen,1
Isaac Mizrahi,5
Kate Moss,6
Oribe,1
Stephanie Roberts,1
RuPaul,12
Ève Salvail,3
Claudia Schiffer,6
André Leon Talley,4
Niki Taylor,1
Stella Tennant,1
Liz Tilberis,1
Patricia Velásquez,11
Gianni Versace,1
Veronica Webb,3
Bruce Weber,2
Emma Wiklund,6
Anna Wintour,9
Rustam Branaman,5
Jennifer MacDonald,5
Taylor Nichols,7
Paul Williams,20
April Grace,12
Biff Yeager,8
Tom Bresnahan,4
Catherine McCormack,18
Sophie Marceau,29
Patrick McGoohan,19
Angus Macfadyen,21
Brendan Gleeson,56
James Robinson,2
James Cosmo,38
Sean McGinley,12
Gerda Stevenson,1
Mhairi Calvey,1
Jeanne Marine,2
Sean Lawlor,7
Sandy Nelson,2
Alan Tall,1
Andrew Weir,1
Brian Cox,80
Peter Hanly,1
Stephen Billington,7
Tommy Flanagan,21
Ian Bannen,32
David O'Hara,24
Peter Mullan,34
David Gant,13
Malcolm Tierney,8
Martin Murphy,4
Gerard McSorley,16
Bernard Horsfall,6
Liam Carney,4
Ralph Riach,5
Barry McGovern,5
John Kavanagh,12
Alun Armstrong,29
Julie Austin,2
Alex Norton,15
Michael Byrne,30
William Scott-Masson,4
Dean Lopata,1
Donal Gibson,6
Jimmy Chisholm,1
John Murtagh,3
David McKay,5
Niall O'Brien,7
Martin Dempsey,3
Jimmy Keogh,4
Joe Savino,2
Mal Whyte,4
Paul Tucker,1
Graeme Ford,2
Greg Jeloudov,2
Rana Morrison,2
Jer O'Leary,6
Cybill Shepherd,25
Jodie Foster,38
Peter Boyle,50
Leonard Harris,1
Albert Brooks,28
Diahnne Abbott,5
Gino Ardito,1
Martin Scorsese,45
Murray Moston,4
Richard Higgs,1
Bill Minkin,2
Bob Maroff,2
Victor Argo,33
Joe Spinell,31
Frank Adu,3
Brenda Dickson,1
Norman Matlock,6
Harry Northup,16
Harlan Cary Poe,1
Steven Prince,2
Peter Savage,2
Nicholas Shields,4
Ralph S. Singleton,1
Annie Gagen,3
Carson Grant,3
Mary-Pat Green,4
Debbi Morgan,10
Don Stroud,25
Jackie Chan,108
Anita Mui,12
Françoise Yip,12
Bill Tung,9
Marc Akerstream,1
Garvin Cross,3
Morgan Lam,1
Kris Lord,1
Carrie Cain-Sparks,3
Liam Neeson,82
Edward Furlong,35
Alfred Molina,66
Daniel von Bargen,23
Julia Weldon,2
John Heard,63
Ann Magnuson,21
Bernadette Quigley,4
Timothy Patrick Cavanaugh,2
Sharon Ullrick,3
Jordan Lund,12
Clive Russell,21
Craig Olejnik,2
Kenneth Welsh,38
Andrea Morris,2
Michel Serrault,30
Eddy Mitchell,11
Sabine Azéma,22
Carmen Maura,23
François Morel,16
Patrick Bouchitey,14
Roger Gicquel,1
Catherine Jacob,14
Yolande Moreau,28
Olivier Saladin,4
Joël Cantona,2
Daniel Russo,10
Eric Cantona,10
Tobias Arnold,1
Ruth Sheen,18
Roger Lloyd Pack,18
Hugh O'Conor,15
Norman Caro,1
Dorothea Alexander,1
Charlotte Coleman,8
Paul Stacey,3
Samantha Edmonds,1
Robert Demeger,3
Jack Deam,3
Peter Pacey,2
Joost Siedhoff,4
Vilma Hollingbery,2
Frank Mills,41
Rupert Farley,2
Malcolm Sinclair,7
Charlie Creed-Miles,12
Antony Sher,12
Hazel Douglas,6
Arthur Cox,1
John Thomson,10
Jean Warren,2
Frank Coda,2
Tim Potter,14
Cate Fowler,4
John Abbott,30
Sarah Jessica Parker,34
Elle Macpherson,7
Scarlett Johansson,51
Eric Schaeffer,6
Dominic Chianese,15
Emily Hart,2
Alan Arkin,66
Rachel Ticotin,19
Joe Pantoliano,51
Kevin McCarthy,39
Halle Berry,36
Jim Belushi,60
Eliza Dushku,25
Kevin Tighe,19
Anthony Ruivivar,6
Steve Zahn,47
Dion Basco,4
J. Moki Cho,1
Nadja Pionilla,2
Adriane Napualani Uganiza,1
Sara Tanaka,2
Bill Hunter,20
Joel Edgerton,37
Brian Dooley,1
Philip Dinn,2
Brian Dodd,1
Robin Givens,12
Grace Jones,11
Martin Lawrence,26
Geoffrey Holder,7
Eartha Kitt,14
Chris Rock,54
Tisha Campbell-Martin,10
John Canada Terrell,3
Brigitte Lin,11
Tony Leung Chiu-Wai,28
Faye Wong,4
Takeshi Kaneshiro,20
Valerie Chow,6
Piggy Chan,1
Kwan Lee-Na,2
Wong Chi-Ming,2
Leung San,1
Rico Chu Tak-On,2
Lynne Langdon,2
Vickie Eng,9
Sergio Castellitto,25
Tiziana Lodato,4
Franco Scaldati,1
Leopoldo Trieste,19
Clelia Rondinella,3
Tano Cimarosa,15
Nicola Di Pinto,7
Costantino Carrozza,1
Jane Alexander (III),1
Tony Sperandeo,12
Leo Gullotta,16
Luigi Maria Burruano,9
Carmello Di Mazzarelli,1
Antonella Attili,9
Domenico Dolce,1
Stefano Gabbana,1
Maria Rosa Parrelo,1
Rita Lia,1
Alessandro Guarrera,1
Spiro Scimone,2
Francesco Sframeli,2
Tony Palazzo,1
Domenico Gennaro,4
Emilio Scimone,1
Massimo Pupella,1
Giorgio Guerrieri,1
Salvatore Billa,24
Filippo Tarantino,1
Onofrio Ducato,1
Paolo Noto,1
Turi Killer,2
Pino Calabrese,6
Antonio Miceli,1
Aurora Quattrocchi,7
Elia Nicosia,1
Simona Merito,1
Giuseppe Zarbo,1
Sandro Piro,1
Vincenzo Fiorenza,2
Filippo Spitale,1
Pino Pellegrino,1
Rosario Lanzafame,1
Pippo Provvidenti,2
Giorgio Libassi,2
Pasquale Palumbo,1
Angelo Colajemma,1
Antonello Puglisi,5
Daniele Ferretti,3
Filippo Alesi,1
Emilio Adrisani,2
Francesco Guzzo,5
Giuseppe Funari,1
Bruno Torrisi,2
Umberto Terranove,1
Rosolino Cottone,1
Giovanni Alamia,3
Corrado Solari,7
Omero Capanna,15
Marzio Honorato,3
Patricia Arquette,31
Téa Leoni,15
Mary Tyler Moore,11
Alan Alda,31
George Segal,44
Lily Tomlin,34
Glenn Fitzgerald,10
Beth Ostrosky,1
Cynthia Lamontagne,5
David Patrick Kelly,21
John Ford Noonan,4
Charlet Oberly,1
Nadia Dajani,9
Don Creech,5
Clarke Bittner,1
Tony Kruk,2
Jonathan Teague Cook,2
Steve Moreno,1
Tori Davis,2
Shawn Michael Howard,3
Suzanne Snyder,9
Jason James Richter,5
Melody Kay,2
Kevin McNulty,18
Tracey Ellis,5
Carole Finn,1
Ryan Bollman,4
Freddie Jones,31
Julie Cox,10
Moya Brady,6
Tony Robinson,6
Thomas Petruo,1
Nicole Parker,3
Adrien Dorval,8
Amel Hedhili,1
Najia Ouerghi,1
Fatima Ben Saïdane,1
Zahira Ben Ammar,1
Sabah Bouzouita,1
Hend Sabry,2
Maggie Cogan,1
Josh Charles,25
John Goodman,97
Christine Lahti,28
Peter Riegert,25
Dey Young,11
Bob Balaban,49
Wil Wheaton,15
Miranda Rhyne,3
Charlotte Eve Blythe,1
Anna Levine,33
John Ventimiglia,22
Io Tillett Wright,2
Corban Walker,1
Anne Parillaud,12
Niall Toibin,6
Owen Roe,6
Colin Farrell,44
David Caruso,17
Michael Biehn,43
Angie Everhart,13
Donna Murphy,12
Holt McCallany,26
David Hunt,5
Robin Thomas,12
Victoria Smith,1
Drew Snyder,11
Sandy Berumen,1
Buddy Joe Hooker,7
Bobby Bass,4
Dick Ziker,1
Victor Wong,21
Kenneth Tigar,6
Ron Yuan,10
John Wyman,4
Luisito Marti,1
Alfonso Zayas,2
Caridad Ravelo,2
Raúl Carbonell hijo,1
Rafael Villalona,1
Joel Garcia,1
Randolph Feliz,1
Bersaida Vega,1
Rosalba Rolón,1
Manny Gironny,1
Ledesma,1
Rafael Decena,1
Graciela Mas,1
Carlota Carretero,1
Fermín Suárez,1
Lloyd Dunn,1
Chris Grigg,1
Mark Hosler,1
Don Joyce,1
Doug Kahn,1
Casey Kasem,24
Alan Korn,1
Richard Lyons,1
Paul Neff,1
John Oswald,1
Josh Pearson,1
David 'Weatherman' Wills,1
Kelsey Grammer,35
Rob Schneider,42
Harry Dean Stanton,81
Bruce Dern,71
Ken Hudson Campbell,8
Toby Huss,26
Duane Martin,11
Bradford Tatum,4
Harland Williams,24
James Martin Jr.,2
Jonathan Penner,7
Jordan Marder,4
James Harper,7
Matt Landers,6
Joseph Latimore,2
Patton Oswalt,55
Joe Soto,1
John Shepherd,4
Pierrino Mascarino,4
Dennis Fimple,8
Ancel Cook,2
Rudy Hornish,1
Tommy Terrell,1
Elliot Easton,1
Michael Connors,2
Paul Tranghese,1
Mitchell R. Danton,1
Jackson Sleet,1
Annie Talbot,1
Bob Dini,1
Andrew Christian English,1
Jamie James,1
Joseph Keawkalaya,1
Todd Odom,1
James Eric Anzalone,2
Brandon Ladd Burkey,1
Bruce Holman,3
Michael Koster,1
Felipe Rose,2
Timothy D. Rossi,1
Theodore Carl Soderberg,1
Gary Vinant-Tang,1
Gabrielle Wagner,1
Tirralan Watkins,1
Jean Seberg,16
Mary Beth Hurt,22
Dirk Shafer,1
Mary Stein,5
Claudette Sutherland,1
Cal Bartlett,8
Vivian Paxton,1
Michael Ornstein,3
Beth Broderick,11
Cynthia Szigeti,4
Dennis Bailey,1
Charles Sloane,1
Phyllis Franklin,2
Bill Brochtrup,4
Fort Atkinson,1
Felix Montano,2
Thom Collins,1
Paul D. Fow,1
Lu Leonard,6
Mindy Sterling,25
Phil Donahue,4
Jacob Tierney,5
Drake Bell,15
Gena Rowlands,33
Diana Scarwid,28
Leo Burmester,10
Stephanie Astalos-Jones,5
Jill Jane Clements,9
Frances Conroy,32
Sharon Blackwood,10
Peter McRobbie,17
Robert Redford,50
Stockard Channing,39
Glenn Plummer,25
James Rebhorn,41
Scott Bryce,3
Raymond Cruz,14
Dedee Pfeiffer,9
Michael Laskin,9
Lorielle New,6
Nathan Lane,33
Dianne Wiest,38
Dan Futterman,12
Calista Flockhart,9
Christine Baranski,33
Tom McGowan,10
Michael York,49
Morgan Fairchild,23
Paul Guilfoyle,63
George Coe,17
Shari Albert,2
Maxine Bahns,4
Catharine Bolz,1
Connie Britton,18
Edward Burns,28
Peter Johansen,1
Jennifer Jostyn,3
Michael McGlone,8
Elizabeth McKay,1
Jack Mulcahy,4
Will Smith,30
Marg Helgenberger,13
Theresa Randle,19
Kevin Corrigan,52
Saverio Guerra,6
Vic Manni,2
Frank John Hughes,8
Mike Kirton,1
Emmanuel Xuereb,2
Ralph Gonzalez,1
John Salley,6
Lisa Boyle,6
Karen Alexander,1
Heather Davis,1
Buddy Bolton,1
Will Knickerbocker,4
Tiffany Samuels,1
Cory Hodges,3
Scott Cumberbatch,1
Michael Taliferro,8
Fawn Reed,2
Joey Romano,1
Sam Ayers,4
Stephen Lang,49
Ryan Slater,6
Yi Ding,3
Brian Wagner,3
Isabella Hofmann,6
Leonardo DiCaprio,32
Lorraine Bracco,19
James Madio,8
Mark Wahlberg,45
Bruno Kirby,22
Patrick McGaw,5
Ernie Hudson,55
Manny Alfaro,2
Cynthia Daniel,1
Brittany Daniel,9
Georgina Cates,7
Rita Tushingham,16
Peter Firth,21
Prunella Scales,10
Nicola Pagett,6
Edward Petherbridge,5
Clive Merrison,9
Alan Cox,4
James Frain,24
Carol Drinkwater,2
Ruth McCabe,12
Patti Love,2
Hilary Reynolds,2
Tom Hickey,9
Brendan Conroy,3
Johnny  Murphy,5
Isabelle Huppert,66
Martin Donovan,37
Elina Löwensohn,19
Damian Young,11
Chuck Montgomery,5
Dave Simonds,3
Pamela Stewart,3
Erica Gimpel,7
Tim Blake Nelson,49
Dwight Ewell,6
Adria Tennor,5
Bill Paxton,59
Gary Sinise,23
Kathleen Quinlan,28
Mary Kate Schellhardt,3
Emily Ann Lloyd,3
Miko Hughes,11
Max Elliott Slade,5
Jean Speegle Howard,3
Tracy Reiner,8
David Andrews,18
Michele Little,5
Chris Ellis,24
Joe Spano,7
Roger Corman,30
Andrew Lipschultz,1
Mark Wheeler,4
Clint Howard,64
Christian Clemenson,12
Brett Cullen,23
Thom Barry,9
Jim Lovell,3
Jessica Lange,38
John Hurt,93
Jason Flemyng,51
Andrew Keir,19
Shirley Henderson,39
Brian McCardie,10
Gilbert Martin,3
Vicki Masson,1
Gilly Gilchrist,8
Ewan Stewart,12
David Hayman,23
David Brooks Palmer,1
Myra McFadyen,3
Karen Matheson,1
Bill Gardiner,2
Brian McArthur,1
Valentine Nwanze,1
Richard Bonehill,3
Allan Sutherland,1
Annabella Sciorra,30
Edie Falco,20
Tommy Lee Jones,54
Chris O'Donnell,21
Michael Gough,50
Pat Hingle,42
Drew Barrymore,52
Debi Mazar,37
Elizabeth Sanders,1
Rene Auberjonois,34
Philip Moon,6
Jessica Tuck,9
Dennis Paladino,1
Don Wilson,20
Bob Zmuda,3
Catherine Deneuve,67
Michel Piccoli,62
Jean Sorel,23
Geneviève Page,12
Pierre Clémenti,16
Françoise Fabian,22
Macha Méril,15
Georges Marchal,7
Francisco Rabal,28
Muni,6
Michel Charrel,7
Bernard Musson,7
Marcel Charvey,3
François Maistre,11
Francis Blanche,9
Luis Buñuel,3
Claude Cerval,7
Marc Eyraud,9
Bernard Fresson,20
Frances McDormand,42
U Aung Ko,1
Spalding Gray,21
Tiara Jacquelina,1
Ann Howard,1
Ye Myint,1
Cho Cho Myint,1
Michael Pickells,1
Enzo Rossi,2
Kuswadinath Bujang,1
Johnny Cheah,1
M.Rajoli,1
Lou Reed,14
Roseanne Barr,15
José Zúñiga,22
Jim Jarmusch,11
Jared Harris,45
Mel Gorham,6
Malik Yoba,9
John Lurie,12
Stephen Gevedon,6
Sharif Rashed,3
Peggy Gormley,5
John Candy,41
Rhea Perlman,13
Kevin J. O'Connor,28
G. D. Spradlin,12
Steven Wright,18
Brad Sullivan,10
Stanley Anderson,13
Richard Council,4
Michael Moore,23
Dan Aykroyd,73
Roger Dunn,15
Cathy Moriarty,29
Eric Idle,40
Joe Nipote,2
Joe Alaskey,14
Brad Garrett,28
Garette Ratliff Henson,9
Jessica Wesson,1
Malachi Pearson,1
Spencer Vrooman,3
Ben Stein,13
Don Novello,9
Fred Rogers,2
Terry Murphy,2
Ernestine Mercer,4
Doug Bruckner,1
Wesley Thompson,2
Michael Dubrow,1
J.J. Anderson,1
Jess Harnell,35
Michael McCarty,2
Micah Winkelspecht,1
Mike Simmrin,3
Rodney Dangerfield,18
Elise Main,1
Tony Stef'Ano,3
John Turturro,81
Mekhi Phifer,26
Isaiah Washington,23
Peewee Love,3
Regina Taylor,7
Thomas Jefferson Byrd,10
Kirk Jones,8
Fredro Starr,9
Elvis Nolasco,2
Lawrence B. Adisa,1
Hassan Johnson,7
Frances Foster,4
Lisa Arrindell,7
Brendan Kelly,9
Graham Brown,4
Steve White,6
Spike Lee,23
Shawn McLean,1
Arthur J. Nascarella,17
Harry Lennix,29
Bray Poor,1
Craig McNulty,1
Christopher Wynkoop,5
Paul Schulze,10
Donald Stephenson,1
John Fletcher,1
J.C. MacKenzie,11
David Evanson,1
Isaac Flower,1
Leonard L. Thomas,10
Maurice Sneed,3
Calvin Hart,1
Ginny Yang,4
Rick Aiello,8
Scot Anthony Robinson,2
Richard Ziman,2
David Batiste,1
Mar'qus Sample,1
Mar'rece Sample,1
Ron Brice,6
Ken Garito,4
Anthony Nocerino,1
Brian Konowal,1
Michael McGruther,1
Carlo Vogel,1
Harvey Williams,1
Tim Kelleher,10
Larry Mullane,1
Patrick Ferraro,1
L.B. Williams,1
Jeff Ward,6
Ronda Fowler,1
Hal Sherman,1
Marc Webster,1
James Saxenmeyer,1
Paul DuBois,1
Jordan Brown,3
Michael Marchetta,1
Joanna Gardner,1
Mark Howard,1
Michael Shepherd,1
Gerald King,1
Ronta Davis,1
Lord Kayson,1
Orran Farmer,1
Wayne Muhammed,1
Martin Jaffe,1
Freddie Velez,1
Laura Linney,43
Dylan Walsh,17
Lorene Noh,1
Mary Ellen Trainor,21
Misty Rosas,2
Stuart Pankin,22
Carolyn Seymour,6
Romy Rosemont,9
James Karen,36
Bill Pugin,3
Lawrence T. Wrentz,4
Bruce Campbell,53
Jimmy Buffett,2
Denzel Washington,48
Viggo Mortensen,44
Rocky Carroll,7
Jaime Gomez,2
Michael Milhoan,11
Scott Burkholder,8
Danny Nucci,20
Lillo Brancato,7
Eric Bruskotter,8
Ricky Schroder,15
Marcello Thedford,6
Scott Grimes,11
Robert Crumb,5
Aline Kominsky,2
Charles Crumb,1
Maxon Crumb,1
Martin Muller,1
Robert Hughes,2
Joaquim de Almeida,28
Carlos Andrés Gómez,2
Angel Aviles,2
Abraham Verduzco,3
Carlos Gallardo,5
Albert Michel Jr.,2
David Alvarado,2
Angela Lanza,3
Don Cheadle,47
Terry Kinney,19
Mel Winkler,4
Albert Hall,18
Lisa Nicole Carson,6
Jernard Burks,9
David Fonteno,3
Jeremy Irons,53
Samuel L. Jackson,123
Graham Greene,32
Colleen Camp,58
Larry Bryggman,3
Anthony Peck,5
Nicholas Wyman,2
Sam Phillips,4
Kevin Chamberlin,12
Sharon Washington,7
Stephen Pearlman,7
Michael Alexander Jackson,1
Mischa Hausserman,6
Michael Cristofer,6
Tony Halme,5
James Duval,29
Cress Williams,6
Dustin Nguyen,10
Margaret Cho,23
Christopher Knight,3
Nicky Katt,24
Perry Farrell,1
Salvator Xuereb,5
Lauren Tewes,5
Amanda Bearse,3
Embeth Davidtz,24
Tom Bell,24
James Purefoy,21
Ben Chaplin,24
Kenneth Anderson,1
Sean Connery,61
Richard Gere,51
Ben Cross,27
Liam Cunningham,34
Christopher Villiers,10
Valentine Pelka,7
Colin McCormack,1
John Gielgud,57
Stuart Bunce,6
Jane Robbins,2
Jean Marie Coffey,2
Paul Kynman,4
Tom Lucy,2
Richard Claxton,2
Michael Madsen,65
Jayne Atkinson,7
August Schellenberg,20
Francis Capra,7
Elizabeth Peña,30
Jon Tenney,19
M. Emmet Walsh,80
Jonny Lee Miller,20
Angelina Jolie,40
Jesse Bradford,28
Matthew Lillard,56
Fisher Stevens,31
Alberta Watson,16
Laurence Mason,7
Wendell Pierce,27
Michael Gaston,14
Marc Anthony,10
Peter Y. Kim,2
Darren Lee,2
Liza Walker,2
Bob Sessions,4
Ethan Browne,2
Blake Willett,1
Max Ligosh,2
Jeff Harding,5
Felicity Huffman,16
Paul Klementowicz,2
Denise George,1
William DeMeo,3
Patrick Stewart,63
Michael T. Weiss,8
Bryan Batt,7
Victor Garber,34
Peter Maloney,20
Ethan Phillips,24
Kathy Najimy,29
Camryn Manheim,25
Alice Drummond,34
Keanu Reeves,64
Dina Meyer,23
Takeshi Kitano,22
Ice-T,31
Dolph Lundgren,66
Denis Akiyama,6
Barbara Sukowa,19
Udo Kier,73
Tracy Tweed,2
Falconer Abraham,2
Don Francks,12
Diego Chambers,1
Sherry Miller,9
Arthur Eng,1
Von Flores,9
Victoria Tengelis,1
Warren Sulatycky,1
Celina Wu,1
Gene Mack,3
Jamie Elman,6
Simon Sinn,1
Caitlin Carmody,1
Erin Carmody,1
Douglas O'Keeffe,3
Marlow Vella,1
Howard Szafer,1
Paul Brogren,2
Arthi Sambasivan,1
Michael A. Miranda,4
Coyote Shivers,2
Lynne Adams,6
Michael Shearer,1
Susan Tsagkaris,1
Christopher Comrie,1
Robin Crosby,1
Glenn Bang,3
Natalie Gray,1
Diane Lane,46
Armand Assante,44
Jürgen Prochnow,39
Max von Sydow,84
Joanna Miles,9
Joan Chen,29
Maurice Roeves,18
Ian Dury,5
Ewen Bremner,35
Peter Marinker,3
Martin McDougall,14
Mitchell Ryan,18
Tia Carrere,28
Stanley Tucci,79
Brian Doyle-Murray,34
Abe Vigoda,19
Charles Napier,37
Richard Edson,31
Alex Datcher,7
Richard T. Jones,23
Sharon Barr,2
Jack McGee,28
Nick Bakay,2
Ernie Lee Banks,7
Shelley Winters,67
Siobhan Fallon,30
Sean Whalen,20
Billie Bird,10
Rick Ducommun,17
Andrew Dice Clay,17
Mark L. Taylor,12
Leo Fitzpatrick,21
Rosario Dawson,56
Chloë Sevigny,38
Justin Pierce,4
Sajan Bhagat,1
Billy Valdes,1
Billy Waldeman,1
Javier Nunez,1
Luis Núñez,1
Christian Bruna,1
Alex Glen,1
Joseph Chan,1
Johnathan Staci Kim,1
Adriane Brown,1
Sarah Henderson,1
Catherine Keener,51
James Le Gros,46
Peter Dinklage,32
Danielle von Zerneck,7
Rica Martens,2
Robert Wightman,3
Scott Bakula,16
Joel Swetow,8
Barry Del Sherman,9
Sheila Tousey,7
Vincent Schiavelli,34
Ashley Tesoro,2
J. Trevor Edmond,5
Wayne Grace,11
Joanna Sanchez,4
McNally Sagal,5
Danny Woodburn,17
Thomas Gibson,8
Ruth Marshall,2
Cameron Bancroft,11
Mia Kirshner,18
Joanne Vannicola,3
Matthew Ferguson,5
Rick Roberts,14
Aidan Devine,13
Robert Higden,6
Sylvain Morin,1
Ben Watt,1
Karen Young,17
Serge Houde,22
